beachId,nameGr,nameEn,regionId,region,group,status,checkedAt,reason,candidateCount,acceptedImageUrl,sourcePageUrl
2082,Καραβάς,Karavas,south-aegean-serifos,Serifos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2086,Λιά,Lia,south-aegean-serifos,Serifos,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
2090,Μεσιανό,Mesiano,south-aegean-serifos,Serifos,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
2091,Πλατύς Γιαλός,Platys Gialos,south-aegean-serifos,Serifos,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
2092,Σκάλα,Skala,south-aegean-serifos,Serifos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2093,Συκαμιά,Sykamia,south-aegean-serifos,Serifos,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
2096,Αρτιμόνι,Artimoni,south-aegean-sifnos,Sifnos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2098,Βλυχάδα,Vlychada,south-aegean-sifnos,Sifnos,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2100,Βρουλίδια,Vroulidia,south-aegean-sifnos,Sifnos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2105,Πουλάτη,Poulati,south-aegean-sifnos,Sifnos,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",4,,
2106,Σάουρες,Saoures,south-aegean-sifnos,Sifnos,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2107,Σεράλια,Seralia,south-aegean-sifnos,Sifnos,cyclades,accepted,2026-06-28T13:40:45.286Z,"Commons title/category identifies Kastro Seralia, Sifnos with an 89m geotag; visual QA shows the Seralia shoreline.",1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Cyclades%20Sifnos%20Kastro%20Seralia%20-%20panoramio.jpg&width=800,https://commons.wikimedia.org/wiki/File%3ACyclades%20Sifnos%20Kastro%20Seralia%20-%20panoramio.jpg
2109,Τόσο Νερό,Toso Nero,south-aegean-sifnos,Sifnos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2111,Τσόχα,Tsocha,south-aegean-sifnos,Sifnos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2118,Μάλτα,Malta,south-aegean-sikinos,Sikinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2126,Αζόλιμνος,Azolimnos,south-aegean-syros,Syros,cyclades,accepted,2026-06-28T13:37:35.313Z,"Exact Commons title and description identify Azolimnos beach, Syros; visual QA shows the coastal beach/shoreline.",1,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Trata%2C%20Azolimnos%20beach.jpg&width=800,https://commons.wikimedia.org/wiki/File%3ATrata%2C%20Azolimnos%20beach.jpg
2127,Αη Λουκάς,Ai Loukas,south-aegean-syros,Syros,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2132,Βαθύ Γιαλούδι,Vathy Gialoudi,south-aegean-syros,Syros,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2147,Σαντορινιοί,Santorinii,south-aegean-syros,Syros,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2149,Αγία Κυριακή,Agia Kyriaki,south-aegean-tinos,Tinos,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2150,Αγιος Δημήτριος,Agios Dimitrios,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2152,Άγιος Πέτρος,Agios Petros,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2158,Αποθήκες,Apothikes,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2159,Άσπρος Γυαλός,Aspros Gyalos,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2160,Βαθύ Υστερνίων,Vathy Ysternion,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2162,Εμπρος Διαλισκάρ,Empros Dialiskar,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2163,Καλύβια,Kalyvia,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2164,Καντάνη,Kantani,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2167,Κουμέλας,Koumelas,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2168,Κουσίνια,Kousinia,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2171,Μαλλί,Malli,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2172,Μαντροκλήσι,Mantroklisi,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2175,Πανούσα,Panousa,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2177,Παραλία Καβαλουρκό,Paralia Kavalourko,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2180,Πίσω Διαλισκαρ,Piso Dialiskar,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2182,Πλατύς Γιαλός,Platys Gialos,south-aegean-tinos,Tinos,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",4,,
2184,Σάντα Μαργαρίτα,Santa Margarita,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2185,Σκληρός,Skliros,south-aegean-tinos,Tinos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2190,Λιβάδι,Livadi,south-aegean-donousa,Donousa,cyclades,accepted,2026-06-28T13:30:15.103Z,"Exact Openverse/Flickr title identifies Livadi beach, Donoussa, Greece; visual QA shows the sandy beach and shallow water.",1,https://live.staticflickr.com/4262/35572463825_a379d1b798_b.jpg,https://www.flickr.com/photos/58661913@N00/35572463825
2191,Λιμενάρι,Limenari,south-aegean-donousa,Donousa,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2194,Αφρυανιά,Afryania,south-aegean-koufonisia,Koufonisia,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
2195,Γενούπας,Genoupas,south-aegean-koufonisia,Koufonisia,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2196,Δέτη,Deti,south-aegean-koufonisia,Koufonisia,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
2198,Λάκοι,Laki,south-aegean-koufonisia,Koufonisia,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",4,,
2199,Παραλία Λεωνίδα,Paralia Leonida,south-aegean-koufonisia,Koufonisia,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2210,Φύκιο,Fykio,south-aegean-koufonisia,Koufonisia,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2211,Γερολιμνιώνας,Gerolimnionas,south-aegean-schinoussa,Schinoussa,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2212,Λιβάδι,Livadi,south-aegean-schinoussa,Schinoussa,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2214,Πορτοκάλι,Portokali,south-aegean-schinoussa,Schinoussa,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2216,Φουντάνα,Fountana,south-aegean-schinoussa,Schinoussa,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2217,Φυκιό,Fykio,south-aegean-schinoussa,Schinoussa,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2218,Ψιλή Άμμος,Psili Ammos,south-aegean-schinoussa,Schinoussa,cyclades,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2221,Αμούρα,Amoura,south-aegean-polyaigos,Polyaigos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2223,Πάνω Μερσίνι,Pano Mersini,south-aegean-polyaigos,Polyaigos,cyclades,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2225,Βαθύ Πηγάδι,Vathy Pigadi,south-aegean-agathonisi,Agathonisi,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2226,Γαδουρόλακκος,Gadourolakkos,south-aegean-agathonisi,Agathonisi,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
2227,Πάλος,Palos,south-aegean-agathonisi,Agathonisi,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2230,Άγιος Βασίλειος,Agios Vasilios,south-aegean-astypalaia,Astypalaia,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2231,Άγιος Ιωάννης Ρίχτης,Agios Ioannis Richtis,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2232,Άγιος Ιωάννης,Agios Ioannis,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2233,Άγιος Κωνσταντίνος,Agios Konstantinos,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2235,Βάτσες,Vatses,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2236,Καμινάκια,Kaminakia,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2238,Λαντές,Lantes,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2242,Μικρές Βάτσες,Mikres Vatses,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2249,Ψιλή Άμμος,Psili Ammos,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3073,Koutsomiti,Koutsomiti,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3092,Στενό,Steno,south-aegean-astypalaia,Astypalaia,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2250,Φτενάγια,Ftenagia,south-aegean-halki,Halki,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",7,,
2252,Έξω Αλμύρες,Exo Almyres,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2254,Καλιμιές,Kalimies,south-aegean-kalymnos,Kalymnos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
2255,Πεζόντα,Pezonta,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2258,Βιζωτός,Vizotos,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2259,Κασόνια,Kasonia,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2260,Παραλία Αλέξις,Paralia Alexis,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2262,Παραλία Γέφυρα,Paralia Gefyra,south-aegean-kalymnos,Kalymnos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
2263,Παραλία Ελιά,Paralia Elia,south-aegean-kalymnos,Kalymnos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",3,,
2264,Παραλία Θέρμα,Paralia Therma,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2266,Παραλία Λινάρια,Paralia Linaria,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2268,Παραλία Μικρές Αλμύρες,Paralia Mikres Almyres,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2269,Παραλία Παλιόνησος,Paralia Palionisos,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2270,Παραλία Σική,Paralia Siki,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2271,Παραλία Συκάτης,Paralia Sykatis,south-aegean-kalymnos,Kalymnos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2274,Αμμοοπή,Ammoopi,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2276,Ευγώνυμος,Evgonymos,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2278,Φωκιά,Fokia,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2279,Φορόκλι,Forokli,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2280,Φίσσες,Fisses,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2282,Καστέλια,Kastelia,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2283,Καμινάκι,Kaminaki,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2284,Κάντρι,Kantri,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2285,Κάπι,Kapi,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2287,Λάρες,Lares,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2289,Λάλα,Lala,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2290,Μακριά,Makria,south-aegean-karpathos,Karpathos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
2291,Νάτι,Nati,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2294,Παπάς Μηνάς,Papas Minas,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2295,Ποντικάλια,Pontikalia,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2298,Βανάντα,Vananta,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2299,Βοτσαλάκια,Votsalakia,south-aegean-karpathos,Karpathos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2300,Όψη,Opsi,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2301,Άγιος Μηνάς,Agios Minas,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2302,Αγιά Ειρήνη,Agia Irini,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2303,Αργιλαοπόταμος,Argilaopotamos,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2307,Κήπος Μιχαλιού,Kipos Michaliou,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2309,Μακρύγιαλος,Makrygialos,south-aegean-karpathos,Karpathos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
2310,Παραλία Άγιος Θεόδωρος,Paralia Agios Theodoros,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2312,Παραλία Αγνόντια,Paralia Agnontia,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2315,Χριστού Πηγάδι,Christou Pigadi,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2316,Ψωράρης,Psoraris,south-aegean-karpathos,Karpathos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2317,Μανδράκι,Mandraki,south-aegean-kastellorizo,Kastellorizo,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
2325,Λακιτήρα,Lakitira,south-aegean-kos,Kos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
2333,Παραλία Δαίδαλος,Paralia Daidalos,south-aegean-kos,Kos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2334,Ταμ Ταμ,Tam Tam,south-aegean-kos,Kos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2342,Παραλία Άγιος Φωκάς,Paralia Agios Fokas,south-aegean-kos,Kos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
2343,Παραλία Ατσά,Paralia Atsa,south-aegean-kos,Kos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2344,Παραλία Αχινός,Paralia Achinos,south-aegean-kos,Kos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
2351,Παραλία Πασχάλη,Paralia Paschali,south-aegean-kos,Kos,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
2354,Προτοκάραβος,Protokaravos,south-aegean-kos,Kos,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
2359,Γούρνα,Gourna,south-aegean-leros,Leros,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
2360,Κιούρα,Kioura,south-aegean-leros,Leros,dodecanese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",1,,
2361,Παραλία Λακκίου,Paralia Lakkiou,south-aegean-leros,Leros,dodecanese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
