region,prefecture,place,index,name,beforeAccess,afterAccess,beforeConfidence,afterConfidence,beforeOrganized,afterOrganized,beforeSourceUrlCount,afterSourceUrlCount,actions
Peloponnese,Korinthia,Korinthia (mainland),8,Μεγάλο Αμόνι,passable_dirt_road,passable_dirt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Korinthia,Korinthia (mainland),9,Μικρό Αμόνι,hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Peloponnese,Korinthia,Korinthia (mainland),10,Παραλία Αγία Σωτήρα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Korinthia,Korinthia (mainland),13,Παραλία Λυκοποριάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Korinthia,Korinthia (mainland),15,Παραλία Σκαλωσιά,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Peloponnese,Korinthia,Korinthia (mainland),16,Πλαζ Αλκυονίδας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Korinthia,Korinthia (mainland),17,Πλαζ Λίμνης Ηραίου,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Korinthia,Korinthia (mainland),18,Σιδερώνα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Korinthia,Korinthia (mainland),19,Στέρνα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Korinthia,Korinthia (mainland),20,Συκιά,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),0,Αγία Βαρβάρα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),1,Αγία Κυριακή,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),2,Άγιος Κυπριανός,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),3,Αλύπα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),4,Αμπελάκια,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),5,Άμπελο,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),6,Ανδρόγυαλος,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),7,Ανεπίσημη Γυμνιστική Παραλία,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),8,Αρτάνη,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),10,Βιανδίνη (Βούρκος),asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),11,Βλυχάδα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),12,Βορδόνας,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),13,Γιαλός,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),14,Δρίμισκος,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),15,Θυνί,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),16,Καλαμάκια,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),17,Καμάρες,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),18,Καραβοστάσι Οιτύλου,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),19,Καστέλλα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),21,Κόχυλας,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),22,Κυανή Ακτή,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),23,Λιμάνι,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),24,Μαρμάρι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),25,Μεγάλη Άμμος,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),26,Μπαλογκέρι (Ντάμος),passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),27,Μποζάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),28,Μώλος,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),29,Ξιφιάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),30,Οίτυλο,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),31,Παραλία 100 Ρίζες,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),32,Παραλία Αγλύφτης,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),33,Παραλία Βαλτάκι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),34,Παραλία Ελιάς,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),35,Παραλία Καλεβόλου,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),36,Παραλία Κάτω Νησί,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),37,Παραλία Κοκκινιά,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),38,Παραλία Κότρωνα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),39,Παραλία Λεύκης,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),41,Παραλία Νερατζιώνα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),43,Παραλία Σελινίτσας,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),45,Παραλία της Πικριάς,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),46,Παραλία Τρίνησα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),47,Πλύτρα - Παχιά Άμμος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),48,Πορί,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),49,Πόρτο Κάγιο,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),50,Πούλια,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),51,Πούντα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Lakonia,Lakonia (mainland),52,Πρώτο Αυλάκι,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),53,Πύλα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),54,Πύλιζα,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),55,Ρωμαϊκή Παραλία,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),56,Σκοπά,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),58,Χαλικιά,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),59,Χαλικιά Βάτα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Lakonia,Lakonia (mainland),60,Χαρακιά,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),0,Αγία Τριάδα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),1,Άγιος Νικόλαος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),2,Άμμος,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),3,Αμμούδι,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),4,Αρτακι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),5,Βοϊδοκοιλιά,passable_dirt_road,unknown,medium,low,false,false,0,0,access:passable_dirt_road->unknown|confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),7,Βρωμονέρι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),8,Γαργαρού,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),9,Γλυφάδα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),10,Γλώσσα (γυμνιστών),hiking_path_easy,unknown,medium,low,false,false,0,0,access:hiking_path_easy->unknown|confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),11,Διβάρι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),13,Καλαμάκι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),15,Καντούνι,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),16,Κουμπάρες,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),17,Κρυονέρι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),18,Λαγκουβαρδος,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),19,Λάμπες,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),20,Λαχανού,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),21,Λιβάδια,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),22,Λούτσα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),23,Μάτι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),24,Μαυροβούνι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),28,Παραλία Βουνάκι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),29,Παραλία Γιάλοβα,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),30,Παραλία Δελφίνια,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),32,Παραλία Καλαμίτσι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),33,Παραλία Κολονίδες,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),35,Παραλία Πανταζή,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),36,Παραλία Ριτσά,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),37,Παραλία Σάλιο,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),39,Παραλία Στόμιο,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),41,Παραλία Φονέας,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),42,Παραλία Χωμάτι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),43,Περούλια,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),44,Πετροχώρι,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),45,Ρωμανός,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),46,Σέλιτσα,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),48,Τσαπί,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),49,Χαλικούρα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),50,Χελωναριά,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),51,Kartela,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Peloponnese,Messinia,Messinia (mainland),52,Oasi,asphalt_road,asphalt_road,low,low,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Peloponnese,Messinia,Messinia (mainland),53,Velonas,asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Thessaly,Larissa,Larissa Coast (Agia - Kissavos),0,Παραλία Ψαρόλακας,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Larissa,Larissa Coast (Agia - Kissavos),1,Παραλία Τσιλιγιώργος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Larissa,Larissa Coast (Agia - Kissavos),2,Παραλία Πηγάδι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Larissa,Larissa Coast (Agia - Kissavos),4,Παραλία Καλύβι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Larissa,Larissa Coast (Agia - Kissavos),5,Παραλία Παπακώστα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Larissa,Larissa Coast (Agia - Kissavos),8,Αγία Παρασκευή (Αγιά),asphalt_road,asphalt_road,low,low,false,false,0,0,added_low_evidence_note
Thessaly,Larissa,Larissa Coast (Agia - Kissavos),9,Παραλία Παναγία,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Larissa,Larissa Coast (Agia - Kissavos),11,Παραλία Αλεξανδρινής,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Larissa,Larissa Coast (Agia - Kissavos),12,Παραλία Στρίντζος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),0,Δερμαριά (Πτελεός),asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),1,Ιζγκούδ (Τρίκερι),passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),3,Ελιά,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),5,Πλάκες (Βόλος),asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),6,Συκίτσα (Σούρπη),asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),10,Αγιά Θυμιά,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),13,Βαθιά Σπηλιά,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),14,Βλαχόρεμα,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),15,Βρωμονέρι,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),16,Γούρνα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),17,Θεοτόκος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),18,Καλαμιές (Αγριά),asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),20,Καρνάγιο (Αγριά),asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),21,Καστρί,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),22,Κλωσσού,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),23,Κομός,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),24,Λίθος,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),25,Λαγούδι,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),26,Λεπετούς,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),28,Λημνιώνας,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),29,Λύρη,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),30,Μελανή,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),31,Μικρό,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),32,Μορτίτσα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),33,Μουρτιάς,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),39,Παρίσαινα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),40,Παραλία Ανάληψης,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),41,Παραλία Ελίτσα,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),43,Παραλία Κορνέλια,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),46,Παραλία Μπάνικας,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),47,Παραλία Μπριάνου,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),49,Παραλία Τουρκοπηγής,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),50,Πλάκα (Ζαγορά),asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),52,Ποτόκι,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),53,Ραζή,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),56,Φαπρικεζαίνα (Πτελεός),passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),57,Φτελιά,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia,Magnesia (mainland - Pelion),58,Χονδρή Άμμος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia (Sporades),Alonissos,0,Ελιά,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia (Sporades),Alonissos,1,Γέρακας,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia (Sporades),Alonissos,2,Παραλία Πατητηρίου,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
Thessaly,Magnesia (Sporades),Alonissos,3,Άγιοι Ανάργυροι,hiking_path_easy,unknown,low,low,false,false,0,0,access:hiking_path_easy->unknown|added_low_evidence_note
Thessaly,Magnesia (Sporades),Alonissos,4,Άγιος Πέτρος,asphalt_road,asphalt_road,medium,low,false,false,0,0,confidence:medium->low|added_low_evidence_note
Thessaly,Magnesia (Sporades),Alonissos,5,Βαμπακιές,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia (Sporades),Alonissos,6,Βασίλη Μπαμπακιές,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia (Sporades),Alonissos,7,Βρυσίτσα,passable_dirt_road,unknown,low,low,false,false,0,0,access:passable_dirt_road->unknown|added_low_evidence_note
Thessaly,Magnesia (Sporades),Alonissos,8,Γλυφά,asphalt_road,asphalt_road,medium,medium,true,false,0,0,organized:true->false|removed_organized_amenities:2|added_organized_downgrade_note
